,ACONDICIONAMIENTOVEHICULOS,ACONDICIONAMIENTOVIAJEROS,BARRIO,CALIFICADORPORTAL,CARRETERA,CODIGOCTMESTACIONREDMETRO,CODIGOEMPRESA,CODIGOENTIDAD,CODIGOESTACION,CODIGOINTERCAMBIADOR,CODIGOMUNICIPIO,CODIGONUCLEO,CODIGOPOSTAL,CODIGOPROVINCIA,CODIGOVIA,CORONA123,CORONATARIFARIA,CORREDOR,DENOMINACION,DENOMINACIONABREVIADA,DENOMINACION_SAE,DISTRITO,ENCUESTAAFOROS,ENCUESTADOMICILIARIA,FECHAACTUAL,FECHAALTA,FECHAFIN,FECHAINICIO,GRADOACCESIBILIDAD,HOJA25000,IDESTACION,INTERURBANOS_CODIGOEMT_CRTM,INTERURBANOS_CODIGOEMT_EMPRESA,LATITUD,LINEAS,LONGITUD,MODO,MODOINTERCAMBIADOR,NOMBREVIA,NUMEROPORTAL,OBJECTID,OBSERVACIONES,PARTICULA,SECCIONCENSAL,SECTOR,SECTORURBANO,SITUACION,SITUACIONCALLE,TESELA,TIPO,TIPONUMERO,TIPOVIA,X,Y,ZONATRANSPORTE
72,3,2,107,,,,578,07901,726,,079,,28044,28,07297,2,A,5,AV.RAFAEL FINAT-AV.GRAL.FANJUL,"Av. Rafael Finat, 2",,10,,244,20170920,20010709,,19861001,T,,6_726,,,40.38370952775408,"17, 117",-3.765058240850745,6,,Rafael Finat,2,73,,de,204,3,,S,,,U,N,Calle,435171.0,4470835.0,079-10-244
73,3,2,107,A,,,582,07901,728,,079,,28044,28,07297,2,A,5,AV.RAFAEL FINAT-JOSE DE CADALSO,"Av. Rafael Finat, 46",,10,,243,20170920,20010709,,19861001,T,,6_728,,,40.3792958818089,"17, 117",-3.770368426778488,6,,Rafael Finat,46,74,,de,190,3,,S,,,U,N,Calle,434716.0,4470349.0,079-10-243
74,3,2,107,,,,365,07901,729,,079,0790101,28044,28,07659,2,A,5,GRAL.ROMERO BASART-AV.RAFAEL FINAT,"Gral. Romero Basart, 83",,10,,243,20170920,20010709,,19861001,T,,6_729,,,40.377841033003996,"17, 34, 139",-3.7723780495428976,6,,General Romero Basart,85,75,,del,190,3,,S,,T07913917,U,N,Calle,434544.0,4470189.0,079-10-243
75,3,2,107,,,,584,07901,730,,079,,28044,28,07659,2,A,5,GRAL.ROMERO BASART-O.PLASENCIA,"Gral. Romero Basart, 57",,10,,243,20170920,20010709,,19861001,T,,6_730,,,40.37927738467597,"17, 139",-3.774491324028881,6,,General Romero Basart,63,76,,del,186,3,,S,,,U,N,Calle,434366.0,4470350.0,079-10-243
76,3,2,107,,,,366,07901,733,,079,0790101,28044,28,07659,2,A,5,GRAL.ROMERO BASART-RAFAEL FINAT,"General Romero Basart, 54",,10,,246,20170920,20010709,,19861001,T,,6_733,,,40.37766133535859,"17, 34, 39, 117, 139, N19",-3.772305319114888,6,,General Romero Basart,54,77,,del,185,,0790101A01,S,,T07914164,U,N,Calle,434550.0,4470169.0,079-10-246
77,3,2,107,,,,583,07901,734,,079,0790101,28044,28,07297,2,A,5,AV.RAFAEL FINAT-JOSE DE CADALSO,"Av. Rafael Finat, 67",,10,,243,20170920,20010709,,19861001,T,,6_734,,,40.37915229585543,"17, 117",-3.7702843309854943,6,,Rafael Finat,67,78,,de,191,3,,S,,T07913739,U,N,Calle,434723.0,4470333.0,079-10-243
78,3,2,122,,,,3192,07901,3402,,079,0790101,28041,28,02595,2,A,4,GONZALEZ FEITO-CAL,González Feito frente al Nº 23,,12,,327,20170920,20010709,,19861001,T,,6_3402,,,40.38019247043492,"23, 123",-3.6926155202043134,6,,González Feíto,SN,79,Frente al nº 31,de,019,3,,S,,T07913141,U,SN,Calle,441317.0,4470394.0,079-12-327
79,3,2,,,,,1563,07901,3409,,079,,28034,28,11964,2,A,7,VENTISQUERO CONDESA-C.MINGUETE,"Ventisquero de la  Condesa, 16",,08,,161,20170920,20010709,,19861001,T,,6_3409,,,40.487517347748216,64,-3.716323616119828,6,,Ventisquero de la Condesa,14,80,,del,,2,,S,,,U,N,Avda,439401.0,4482323.0,079-08-161
80,3,2,,,,,1639,07901,3410,,079,,28034,28,10650,2,A,7,SANTIAGO COMPOSTELA-NARCIS MONTURIOL,"Santiago de Compostela, 22",,08,,186,20170920,20010709,,19861001,T,,6_3410,,,40.484596760330966,67,-3.6989130434757604,6,,Santiago de Compostela,20,81,,de,,2,,S,,,U,N,Calle,440874.0,4481987.0,079-08-186
81,3,2,083,,,,1730,07901,3414,,079,,28035,28,11116,1,A,7,ALEJANDRO CASONA-DR.REINOSA,"Alejandro Casona, 12",,08,,171,20170920,20010709,,19861001,T,559-1,6_3414,,,40.48103147576461,82,-3.7307499246105045,6,,Alejandro Casona,10,82,,de,013,,,S,,T0791486,U,N,Calle,438158.0,4481591.0,079-08-171
82,3,2,181,,,,4700,07901,3734,,079,0790101,28031,28,99999,2,A,3,PTO.PORZUNA-FUENTIDUEÑA,"Puerto Porzuna,21 con Peña del Castillo",,18,,501,20170920,20010709,,19861001,T,,6_3734,,,40.3744721746951,"103, 142",-3.6226923813284357,6,,Puerto del Porzuna,29,83,,del,018,3,,S,,T07914192,U,N,Calle,447248.0,4469715.0,079-18-501
83,3,2,181,,,,4701,07901,3735,,079,,28031,28,05013,2,A,3,PTO.PORZUNA-CONGOSTO,"Puerto Porzuna, 3",,18,,501,20170920,20010709,,19861001,T,,6_3735,,,40.37598718273643,"103, 142",-3.620739066863,6,,Puerto de Porzuna,1,84,,del,018,3,,S,,,U,N,Calle,447415.0,4469882.0,079-18-501
84,3,2,208,,,,4515,07901,3737,,079,,28027,28,00132,2,A,2,ALCALA-AV.25 DE SEPTIEMBRE,Alcalá frente al Nº 522,,20,,545,20170920,20010709,,19861001,T,,6_3737,,,40.44208442957658,105,-3.622914049294016,6,,Alcalá,537,85,,de,095,4,,S,,,U,N,Calle,447282.0,4477220.0,079-20-545
85,3,2,2,,,,4717,07901,3740,,079,,28007,28,01736,1,A,3,DR.ESQUERDO-PZA.CONDE CASAL,"Doctor Esquerdo, 177",,03,,62,20170920,20010709,,19861001,T,,6_3740,,,40.40594538702767,"56, 156",-3.670357867323309,6,,Doctor Esquerdo,177,86,,del,30,1,,S,,,U,N,Calle,443228.0,4473238.0,079-03-062
86,3,2,031,,,,4712,07901,3741,324,079,0790101,28009,28,99999,1,A,3,DR.ESQUERDO-SAINZ DE BARANDA,Doctor Esquerdo frente Nº97,,03,,56,20170920,20010709,,19861001,T,,6_3741,,,40.41636456774815,"30, 56, 143, 156, N8",-3.669553531280191,6,93.0,Doctor Esquerdo,SN,87,Paseo de John Lennon,del,001,,0790101A01,S,,T07910905,U,SN,Calle,443305.0,4474394.0,079-03-056
87,3,2,088,,,,4486,07901,3743,,079,0790101,28049,28,45932,1,A,7,CEMENTERIO DE FUENCARRAL,Cementerio de Fuencarral,,08,,145,20170920,20010709,,19861001,T,534-3,6_3743,,,40.5067202130453,SE704,-3.7007370860655904,6,,Montecarmelo,10,88,,de,169,,,S,,T079370,U,N,Avda,440739.0,4484444.0,079-08-145
88,3,2,2,,,,4721,07901,3747,,079,,28002,28,03477,1,A,1,LOPEZ DE HOYOS-PADRE CLARET,"López de Hoyos, 220",,05,,99,20170920,20010709,,19861001,T,,6_3747,,,40.44996570228595,"9, 72, 73, N2",-3.665334461805333,6,,López de Hoyos,218,89,,de,37,1,,S,,,U,N,Calle,443691.0,4478121.0,079-05-099
89,3,2,113,,,,4749,07901,3748,,079,0790101,28019,28,01995,2,A,4,Pº ERMITA DEL SANTO-PARQUE SAN ISIDRO,Pº Ermita del Santo con Vía Carpetana,,11,,272,20170920,20010709,,19861001,T,,6_3748,,,40.399259872221904,25,-3.7329345987504245,6,,Ermita del Santo,SN,90,Con Calle de la Vía Carpetana,de la,055,3,,S,,T07911020,U,SN,Paseo,437912.0,4472538.0,079-11-272
90,3,2,113,,,,4748,07901,3753,,079,,28019,28,01995,2,A,4,Pº ERMITA DEL SANTO-PARQUE SAN ISIDRO,Pº Ermita del Santo S/N,,11,,272,20170920,20010709,,19861001,T,,6_3753,,,40.39934586794077,25,-3.7321577946172426,6,,Ermita del Santo,78,91,,de la,054,3,,S,,,U,N,Paseo,437978.0,4472547.0,079-11-272
91,3,2,,,,,4731,07901,3756,,079,,28035,28,11975,2,A,7,VALLE ENMEDIO-GTA.P.CORRALILLOS,"Valle de Enmedio, 15",,08,,159,20170920,20010709,,19861001,T,,6_3756,,,40.48827927183088,49,-3.718396602304185,6,,Valle de Enmedio,15,92,,del,,2,,S,,,U,N,Calle,439226.0,4482409.0,079-08-159
92,3,2,087,,,,4737,07901,3760,,079,0790101,28035,28,11964,1,A,7,VENTISQUERO CONDESA-VALLE DE ENMEDIO,Ventisquero Condesa con Valle Enmedio,,08,,159,20170920,20010709,,19861001,T,559-1,6_3760,,,40.48859704044864,49,-3.71651885576837,6,,Ventisquero de la Condesa,24,93,,del,155,2,,S,,T0791133,U,N,Avda,439391.0,4482447.0,079-08-159
93,3,2,,,,,4789,07901,3763,,079,,28023,28,45062,2,A,6,GOLONDRINA-VELETA,Golondrina S/N frente a C/ Brújula,,09,,204,20170920,20010709,,19861001,T,,6_3763,,,40.455768216296825,"160, 161",-3.7832931954504416,6,,Golondrina,11,94,,de la,,5,,S,,,U,N,Calle,433694.0,4478847.0,079-09-204
94,3,2,091,,,,4794,07901,3766,,079,0790101,28023,28,02833,2,A,6,CTRA.HUMERA A ARAVACA-RIAZA,Ctra. de Humera a Aravaca con C/ Riaza,,09,,202,20170920,20010709,,19861001,T,,6_3766,,,40.45674492064692,"160, 161",-3.780073021197917,6,,Húmera,SN,95,Frente al nº 75,de,001,5,,S,,,U,SN,Ctra,433968.0,4478953.0,079-09-202
95,3,2,6,,,,4877,07901,3779,,079,0790101,28023,28,02663,2,A,6,GUECHO-PARADORES,,,09,,200,20170920,20010709,,19861001,T,,6_3779,,,40.47605971737969,162,-3.826848001518866,6,,Guecho,55,96,,de,72,5,0790101A01,S,,,U,N,Calle,430022.0,4481133.0,079-09-200
96,3,2,123,,,,4866,07901,3785,,079,0790101,28041,28,08221,2,A,4,AV.ROSALES-CORINDON,Av. de los Rosales con C/ Corindón,,12,,336,20170920,20010709,,19861001,T,,6_3785,,,40.36682925194158,"23, N12",-3.690040820543123,6,,Los Rosales,21,97,,de,104,3,,S,,T07914846,U,N,Avda,441524.0,4468909.0,079-12-336
97,3,2,161,,,,4897,07901,3788,,079,0790101,28033,28,11716,2,A,1,AYACUCHO-NEVADO RUIZ,Ayacucho S/N con C/ Nevado Ruiz,,16,,452,20170920,20010709,,19861001,T,,6_3788,,,40.46957037363678,"104, 171, T11",-3.6346571269584795,6,,Ayacucho,SN,98,Frente al nº 6,de,049,4,,S,,T0792658,U,SN,Calle,446308.0,4480278.0,079-16-452
98,3,2,142,,,,4757,07901,3789,,079,,28030,28,45540,2,A,3,DR.GARCIA TAPIA-LAPONIA,Av. Dr. García Tapia con C/ Laponia,,14,,392,20170920,20010709,,19861001,T,,6_3789,,,40.40667979450465,"30, 100, N8",-3.627714561672299,6,,Laponia,2,99,,de,089,4,,S,,,U,N,Calle,446847.0,4473293.0,079-14-392
99,3,2,142,C,,,5384,07901,3791,,079,,28030,28,45540,2,A,3,LAPONIA-MUNICH,"Laponia, 5",,14,,392,20170920,20010709,,19861001,T,,6_3791,,,40.40565287132832,30,-3.6276932505931376,6,,Laponia,5,100,,de,089,4,,S,,,U,N,Calle,446848.0,4473179.0,079-14-392
100,3,2,181,,,,4810,07901,3795,,079,,28053,28,C0597,2,A,3,MERCAMADRID-MERCADO PESCADO,Eje Central S/N,,18,,507,20170920,20010709,,19861001,T,,6_3795,,,40.35797990679458,T32,-3.665808497155994,6,,Eje 3-1A,3,101,,,002,3,,S,,,U,N,Calle,443574.0,4467911.0,079-18-507
101,3,2,181,,,,4807,07901,3796,,079,0790101,28053,28,C0580,2,A,3,MERCAMADRID-NAVES AUXILIARES,Eje Central S/N (junto a Nave F-4),,18,,507,20170920,20010709,,19861001,T,,6_3796,,,40.363285655109856,"130, T32",-3.656450297350552,6,,Eje 1-10,SN,102,Calle Eje 1-7,,002,3,,S,,T07913562,U,SN,Calle,444373.0,4468494.0,079-18-507
102,3,2,181,,,,4630,07901,3797,,079,0790101,28053,28,C0565,2,A,3,CENTRO DE TRANSPORTES DE MADRID,Ctro Transportes Madrid (Eje Central ),,18,,507,20170920,20010709,,19861001,T,,6_3797,,,40.365568431361865,"130, T32",-3.654246364966756,6,,Eje 7,SN,103,,,002,3,0790101A01,S,,T07913562,U,SN,Calle,444562.0,4468746.0,079-18-507
103,3,2,086,,,,3766,07901,5482,,079,0790101,28050,28,45734,2,A,7,AV.Cº SANTIAGO-GTA.MONTE DEL GOZO,,,08,,152,20170920,20060921,,20060911,T,,6_5482,,,40.5106633972014,"172, 172SF, T61",-3.6677628363796355,6,,Camino de Santiago,4,104,,del,128,,0790101A01,S,,T079337,U,N,Avda,443536.0,4484860.0,079-08-152
104,3,2,,,,,1610,07901,1974,,079,,28029,28,11437,2,A,7,PEDRO RICO-ARZOBISPO MORCILLO,Pedro Rico  con  Arzobispo Morcillo,,08,,194,20170920,20010709,,19861001,T,,6_1974,,,40.483995901296026,67,-3.6984584716258526,6,,Pedro Rico,12,105,,de,,2,,S,,,U,N,Calle,440912.0,4481920.0,079-08-194
105,3,2,,,,,2590,07901,1846,,079,,28005,28,05444,1,A,5,CARRERA SAN FRANCISCO-SAN I.LABRADOR,"Carrera de San Francisco, 11",,01,,17,20170920,20010709,,19861001,T,,6_1846,,,40.41083599146488,60,-3.712823692545186,6,,San Francisco,11,106,,de,,1,,S,,,U,N,Car,439629.0,4473809.0,079-01-017
106,3,2,6,,,,2600,07901,1849,,079,,28006,28,01704,1,A,1,DIEGO DE LEON-SERRANO,"Diego de León, 3",,04,,65,20170920,20010709,,19861001,T,,6_1849,,,40.43512581887308,61,-3.6857503375864873,6,,Diego de León,3,107,,de,127,1,,S,,,U,N,Calle,441947.0,4476487.0,079-04-065
107,3,2,041,,,,2602,07901,1850,,079,0790101,28006,28,02514,1,A,1,GRAL.ORAA-Pº CASTELLANA,"General Oraa, 2",,04,,65,20170920,20010709,,19861001,T,,6_1850,,,40.43584376113917,61,-3.6877383815944667,6,,General Oraa,SN,108,Con Calle de los Hermanos Bécquer,del,001,1,0790101A01,S,,T0798598,U,SN,Calle,441779.0,4476568.0,079-04-065
108,3,2,6,,,,2601,07901,1851,,079,,28006,28,02721,1,A,1,HERMANOS BECQUER-SERRANO,"Hermanos Becquer, 3",,04,,65,20170920,20010709,,19861001,T,,6_1851,,,40.43529984044038,61,-3.6867896363176103,6,,Hermanos Bécquer,1,109,,de los,118,1,,S,,,U,N,Calle,441859.0,4476507.0,079-04-065
109,3,2,135,,,,2585,07901,1855,,079,,28018,28,09733,2,A,3,AV.PABLO NERUDA-AV.PALOMERAS,"Av. de Pablo Neruda, 80",,13,,364,20170920,20010709,,19861001,T,,6_1855,,,40.385411348671944,57,-3.646980370513981,6,,Pablo Neruda,80,110,,de,155,3,,S,,,U,N,Avda,445195.0,4470944.0,079-13-364
110,3,2,091,,,,1693,07901,1861,,079,0790101,28040,28,08012,2,A,6,PARANINFO-MATEMATICAS,Av. Paraninfo S/N (Matemáticas),,09,,216,20170920,20010709,,19861001,T,,6_1861,,,40.45037604084764,"82, F, G, N20, U",-3.7274274612135687,6,,Complutense,SN,111,,a,001,5,0790101A01,S,,T0798323,U,SN,Avda,438426.0,4478208.0,079-09-216
111,3,2,091,,,,4285,07901,1862,,079,0790101,28040,28,08012,2,A,6,PARANINFO-TELECOMUNICACIONES,Av Paraninfo (Facultad Telecomunicac.),,09,,216,20170920,20010709,,19861001,T,,6_1862,,,40.452256651322784,"82, F, G, N20, U",-3.7277897171912784,6,,Complutense,30,112,,a,001,5,0790101A01,S,,T0798323,U,N,Avda,438397.0,4478417.0,079-09-216
112,3,2,091,,,,1696,07901,1863,,079,0790101,28040,28,08012,2,A,6,PARANINFO-DERECHO,Av. del Paraninfo (Facultad de Derecho),,09,,215,20170920,20010709,,19861001,T,,6_1863,,,40.451083283637566,"82, F, G, N20, U",-3.729569590238685,6,,Complutense,9,113,,a,001,5,0790101A01,S,,T0798323,U,N,Avda,438245.0,4478288.0,079-09-215
113,3,2,093,,,,4514,07901,1870,,079,0790101,28015,28,02898,1,A,6,ISAAC PERAL-PZA.CRISTO REY,"Isaac Peral, frente al Nº 40",,09,,220,20170920,20010709,,19861001,T,559-1,6_1870,,,40.43842883437881,"1, 44, 82, 132, C2",-3.7178950754568505,6,,Isaac Peral,40,114,,de,033,,,S,,T0796575,U,N,Calle,439230.0,4476902.0,079-09-220
114,3,2,032,,,,2603,07901,1871,8,079,0790101,28007,28,03996,1,A,3,AV.MEDITERRANEO-PZA.CONDE CASAL,"Av del Mediterráneo, 50",,03,,59,20170920,20010709,,19861001,T,559-4,6_1871,,,40.406454609459225,"63, 143, 145, E, N9",-3.6688013757571927,6,92.0,Mediterráneo,50,115,,del,092,,,S,,T07910428,U,N,Avda,443361.0,4473294.0,079-03-059
115,3,2,136,,,,2605,07901,1872,,079,0790101,28038,28,11548,1,A,3,EL BOSCO-MARUJA GARCIA ROMERO,El Bosco con C/ José Paulete,,13,,342,20170920,20010709,,19861001,T,559-4,6_1872,,,40.40386109923359,"63, 143",-3.6538968103437464,6,,El Bosco,14,116,Con Calle de Maruja García Romero,de,181,,0790101A01,S,,T07910725,U,N,Calle,444623.0,4472996.0,079-13-342
116,3,2,136,,,,2606,07901,1873,,079,,28038,28,11548,1,A,3,EL BOSCO-RAMON PEREZ AYALA,"El Bosco con  Ramón Pérez de Ayala, 68",,13,,342,20170920,20010709,,19861001,T,559-4,6_1873,,,40.4016516189596,"63, 143, N9",-3.6514406547777294,6,,El Bosco,14,117,,de,201,,,S,,T07911028,U,N,Calle,444830.0,4472749.0,079-13-342
117,3,2,136,,,,2607,07901,1874,,079,,28038,28,11548,1,A,3,EL BOSCO-RAMON PEREZ AYALA,El Bosco  con  Ramón Pérez de Ayala,,13,,342,20170920,20010709,,19861001,T,559-4,6_1874,,,40.400305583203114,"63, 143, N9",-3.6499514161707496,6,,El Bosco,20,118,,de,201,,,S,,T07911028,U,N,Calle,444955.0,4472599.0,079-13-342
118,3,2,135,,,,3353,07901,1876,,079,0790101,28038,28,03996,1,A,3,AV.MEDITERRANEO-AV.PABLO NERUDA,Av del Mediterráneo con Av Pablo Neruda,,13,,344,20170920,20010709,,19861001,T,559-4,6_1876,,,40.39469420080626,"63, 145, E, N9",-3.641117664702355,6,,Mediterráneo,5700,119,,del,162,,,S,,T07911737,U,N,Avda,445700.0,4471971.0,079-13-344
119,3,2,134,,,,2612,07901,1877,,079,0790101,28031,28,99999,1,A,3,AV.MEDITERRANEO-AV.DEMOCRACIA,Av del Mediterráneo con Av Democracia,,13,,350,20170920,20010709,,19861001,T,559-4,6_1877,,,40.3910350005757,"63, 145, E, N9",-3.624382554072681,6,,Mediterráneo,SN,120,Con Pnte Pasarela de Valderribas,del,128,,,S,,T079917259,U,N,Avda,447117.0,4471554.0,079-13-350
120,3,2,182,,,,2621,07901,1879,,079,0790101,28031,28,10683,2,A,3,CASTRILLO AZA-AV.STA.EUGENIA,"Castrillo de Aza, 32",,18,,504,20170920,20010709,,19861001,T,,6_1879,,,40.383488971142924,"63, N9",-3.6111001247971632,6,,Castrillo de Aza,SN,121,Frente al nº 19,de,044,3,,S,,T07913011,U,SN,Calle,448239.0,4470709.0,079-18-504
121,3,2,182,,,,2617,07901,1881,,079,0790101,28031,28,10280,2,A,3,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,"Av. Santa Eugenia, 58",,18,,503,20170920,20010709,,19861001,T,,6_1881,,,40.38041648764741,"63, 145, N9",-3.6094584523852324,6,,Santa Eugenia,58,122,,de,037,3,,S,,T07913181,U,N,Avda,448376.0,4470367.0,079-18-503
122,3,2,182,,,,2614,07901,1884,,079,0790101,28031,28,10280,2,A,3,AV.STA.EUGENIA-VIRGEN DE LAS VIÑAS,Av Sta Eugenia frente Nº2,,18,,504,20170920,20010709,,19861001,T,,6_1884,,,40.38223771472256,"63, 145, N9",-3.6040320290642667,6,,Santa Eugenia,SN,123,,de,032,3,,S,,T07913319,U,SN,Avda,448838.0,4470566.0,079-18-504
123,3,2,071,,,,4021,07901,1499,14,079,0790101,28015,28,02898,1,A,6,ISAAC PERAL-FERNANDEZ DE LOS RIOS,"Isaac Peral, 20",,07,,131,20170920,20010709,,19861001,T,559-1,6_1499,,,40.435776275844724,"1, 44, 82, 132, 138, C1, N21",-3.7181446630708495,6,90.0,Isaac Peral,8,124,,de,001,5,0790101A01,S,,T0797319,U,N,Calle,439200.0,4476581.0,079-07-131
124,3,2,071,,,,2394,07901,1501,225,079,,28003,28,02500,1,A,6,GRAL.IBAÑEZ IBERO-AV.REINA VICTORIA,"General Ibañez Ibero, 1",,07,,122,20170920,20010709,,19861001,T,,6_1501,,,40.44653629230133,"44, N21",-3.710322953274739,6,93.0,General Ibáñez de Ibero,1,125,,del,001,,,S,,,U,N,Calle,439873.0,4477770.0,079-07-122
125,3,2,,,,,1666,07901,1502,,079,,28039,28,01738,1,A,6,DR.FEDERICO RUBIO-ALMANSA,"Av. Doctor Federico Rubio y Galí, 16",,06,,117,20170920,20010709,,19861001,T,,6_1502,,,40.44912152818132,"44, 127, N21",-3.7089114538811674,6,,Doctor Federico Rubio y Galí,16,126,,del,,1,,S,,,U,N,Avda,439995.0,4478056.0,079-06-117
126,3,2,,,,,1668,07901,1503,,079,,28039,28,01738,1,A,6,DR.FEDERICO RUBIO-ABEL,"Av. Doctor Federico Rubio y Galí, 30",,06,,117,20170920,20010709,,19861001,T,,6_1503,,,40.45079356353445,"44, 127",-3.70950685284113,6,,Doctor Federico Rubio y Galí,32,127,,del,,5,,S,,,U,N,Avda,439946.0,4478242.0,079-06-117
127,3,2,,,,,2398,07901,1506,,079,,28040,28,01738,2,A,6,DR.FEDERICO RUBIO-FCO.DE DIEGO,"Av. Dr. Federico Rubio y Galí, 100",,09,,217,20170920,20010709,,19861001,T,,6_1506,,,40.455646918208004,44,-3.714310703000691,6,,Doctor Federico Rubio y Galí,100,128,,del,,5,,S,,,U,N,Avda,439543.0,4478784.0,079-09-217
128,3,2,6,,,,1676,07901,1508,,079,0790101,28039,28,04394,1,A,6,OFELIA NIETO-FRANCOS RODRIGUEZ,"Ofelia Nieto, 2",,06,,110,20170920,20010709,,19861001,T,,6_1508,,,40.458054989774155,"44, 128",-3.7109512698554044,6,,Ofelia Nieto,4,129,,de,124,1,,S,,T0794041,U,N,Calle,439830.0,4479049.0,079-06-110
129,3,2,061,,,,2402,07901,1510,,079,0790101,28039,28,01712,1,A,6,OFELIA NIETO-Pº DIRECCION,Ofelia Nieto S/N con Pº de la Dirección,,06,,110,20170920,20010709,,19861001,T,,6_1510,,,40.46305826385918,44,-3.707477260976222,6,,Dirección,SN,130,,de la,001,1,,S,,,U,SN,Paseo,440129.0,4479602.0,079-06-110
130,3,2,061,,,,2403,07901,1512,,079,0790101,28039,28,01712,1,A,6,OFELIA NIETO-Pº DIRECCION,Ofelia Nieto S/N con Pº de la Dirección,,06,,104,20170920,20010709,,19861001,T,,6_1512,,,40.46313854612796,44,-3.7076078477769077,6,,Dirección,SN,131,,de la,001,1,,S,,,U,SN,Paseo,440118.0,4479611.0,079-06-104
131,3,2,134,A,,,2582,07901,1791,,079,,28018,28,09733,2,A,3,AV.PABLO NERUDA-LAGO CALAFATE,"Av. de Pablo Neruda, 55",,13,,367,20170920,20010709,,19861001,T,,6_1791,,,40.38319645745977,57,-3.6483493768370328,6,,Pablo Neruda,55,132,,de,109,3,,S,,,U,N,Avda,445077.0,4470699.0,079-13-367
132,3,2,134,,,,2532,07901,1793,,079,,28038,28,11218,2,A,3,RAFAEL ALBERTI-SAN CLAUDIO,"Av. Rafael Alberti, 16",,13,,348,20170920,20010709,,19861001,T,,6_1793,,,40.38872277013279,"54, 144",-3.6395775329592723,6,,Rafael Alberti,16,133,,de,140,3,,S,,,U,N,Avda,445826.0,4471307.0,079-13-348
133,3,2,135,,,,2583,07901,1794,,079,,28018,28,11626,2,A,3,AVDA. PABLO NERUDA,"Av. de Pablo Neruda, 104",,13,,364,20170920,20010709,,19861001,T,,6_1794,,,40.3833655125776,57,-3.6487279911631023,6,,Lago Calafate,24,134,,del,200,3,,S,,,U,N,Calle,445045.0,4470718.0,079-13-364
134,3,2,133,,,,2578,07901,1796,,079,0790101,28018,28,99999,2,A,3,AV.BUENOS AIRES-MOGAMBO,"Av. de Buenos Aires, 82",,13,,362,20170920,20010709,,19861001,T,,6_1796,,,40.379809366377465,57,-3.6530998368087304,6,,Buenos Aires,84,135,,de,209,3,,S,,T07913542,U,N,Avda,444671.0,4470326.0,079-13-362
135,3,2,133,O,,,3305,07901,1797,,079,,28018,28,09733,2,A,3,AV.PABLO NERUDA-TRISTANA,"Av. Pablo Neruda, 77",,13,,362,20170920,20010709,,19861001,T,,6_1797,,,40.381283995948124,"136, 144, N11",-3.6536088484415012,6,,Pablo Neruda,77,136,,de,209,3,,S,,,U,N,Avda,444629.0,4470490.0,079-13-362
136,3,2,182,A,,,1039,07901,1799,340,079,0790101,28031,28,10280,2,A,3,AV.MEDITERRANEO-CASTRILLO DE AZA,"Av de Sta Eugenia, 1",,18,,504,20170920,20010709,,19861001,T,,6_1799,,,40.38655891240082,"58, 63",-3.6080881430182057,6,93.0,Santa Eugenia,1,137,,de,039,,0790101A01,S,,T07913073,U,N,Avda,448497.0,4471048.0,079-18-504
137,3,2,133,,,,2570,07901,1800,,079,,28018,28,03926,2,A,3,MARTINEZ DE LA RIVA-DILIGENCIA,"Martínez de la Riva, 143",,13,,359,20170920,20010709,,19861001,T,,6_1800,,,40.38298530739698,"57, 144",-3.663368200859885,6,,Martínez de la Riva,143,138,,de,074,3,,S,,,U,N,Calle,443802.0,4470685.0,079-13-359
138,3,2,133,,,,2566,07901,1802,,079,,28018,28,01122,2,A,3,CARLOS MARTIN ALVAREZ-JAVIER DE MIGUEL,Carlos Martín Alvarez con Javier Miguel,,13,,359,20170920,20010709,,19861001,T,,6_1802,,,40.388909410015316,57,-3.6640506897676057,6,,Carlos Martín Álvarez,50,139,,de,206,,,S,,T07912752,U,N,Calle,443749.0,4471343.0,079-13-359
139,3,2,126,,,,4618,07901,2460,,079,,28026,28,11815,2,A,4,AVENA-HENO,"Avena, 4",,12,,319,20170920,20010709,,19861001,T,,6_2460,,,40.37784346321417,78,-3.7159279127562916,6,,Heno,18,140,,del,098,3,,S,,,U,N,Calle,439336.0,4470149.0,079-12-319
140,3,2,146,,,,1057,07901,2465,,079,,28030,28,02382,2,A,3,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,,14,,389,20170920,20010709,,19861001,T,,6_2465,,,40.403416751041696,"100, 140, E4",-3.634649008412677,6,,Fuente Carrantona,11,141,,de la,060,4,,S,,,U,N,Calle,446256.0,4472935.0,079-14-389
141,3,2,146,,,,1055,07901,2466,,079,0790101,28030,28,02382,2,A,3,FTE.CARRANTONA-HACIENDA PAVONES,Fuente Carrantona  con Hacienda Pavones,,14,,389,20170920,20010709,,19861001,T,,6_2466,,,40.40129170050602,"100, 140",-3.636090326361232,6,,Fuente Carrantona,SN,142,Calle de la Hacienda de Pavones,de la,060,4,,S,,T07910592,U,SN,Calle,446132.0,4472700.0,079-14-389
